RequSpec,AccSpeciesName,ObservationID,ObsDataID,TraitName,F1,DataName,DataID,OrigValueStr,OrigUnitStr,StdValue,UnitName
6889,Baptisia alba,758086,3447088,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",3116,SLA: petiole  included,6583,21.5612208258528,m2/kg,21.56122083,mm2 mg-1
6889,Baptisia alba,758086,3447087,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,Leaf dry matter content per leaf water-saturated mass (LDMC),258,20.126467931346,%,0.201264679,g g-1
6889,Baptisia alba,758086,3447086,Leaf dry mass (single leaf),55,Leaf dry mass,73,0.1114,g,111.4,mg
6889,Baptisia alba,758087,3447101,Leaf shape,154,Leaf aspect ratio (width/length),820,0.2038,cm/cm,,
6889,Baptisia alba,758087,3447102,Leaf shape,154,Leaf perimeter per leaf area,1541,0.3138,cm/cm2,,
6889,Baptisia alba,758087,3447096,"Leaf area (in case of compound leaves: leaf, petiole included)",3110,Leaf area: in case of compound leaves leaf; petiole and rhachis included,6577,9.7878,cm2,978.78,mm2
6889,Baptisia alba,758087,3447097,Leaf fresh mass,163,Leaf fresh mass,485,0.1838,g,0.1838,g
6889,Baptisia alba,758087,3447100,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",3116,SLA: petiole  included,6583,22.1443438914027,m2/kg,22.14434389,mm2 mg-1
6889,Baptisia alba,758087,3447099,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",47,Leaf dry matter content per leaf water-saturated mass (LDMC),258,24.0478781284004,%,0.240478781,g g-1
6889,Baptisia alba,758087,3447098,Leaf dry mass (single leaf),55,Leaf dry mass,73,0.0442,g,44.2,mg
6889,Baptisia alba,759510,3461845,Crown (canopy) width,325,Canopy width; crown width (diameter perpendicular to first axis),819,77,cm,0.77,m
6889,Baptisia alba,759510,3461842,Plant height generative,3107,Plant height reproductive / generative,503,88,cm,0.88,m
6889,Baptisia alba,759510,3461843,Plant height vegetative,3106,Plant height vegetative,19,78,cm,0.78,m
6889,Baptisia alba,759510,3461844,Crown (canopy) length: diameter along the longest axis,324,Canopy length; crown length (horizontal diameter along the longest axis),818,100,cm,1,m
6889,Baptisia alba,759511,3461848,Crown (canopy) width,325,Canopy width; crown width (diameter perpendicular to first axis),819,66,cm,0.66,m
6889,Baptisia alba,759511,3461846,Plant height vegetative,3106,Plant height vegetative,19,92,cm,0.92,m
6889,Baptisia alba,759511,3461847,Crown (canopy) length: diameter along the longest axis,324,Canopy length; crown length (horizontal diameter along the longest axis),818,80,cm,0.8,m
6889,Baptisia alba,759512,3461852,Crown (canopy) width,325,Canopy width; crown width (diameter perpendicular to first axis),819,70,cm,0.7,m
6889,Baptisia alba,759512,3461849,Plant height generative,3107,Plant height reproductive / generative,503,87,cm,0.87,m
6889,Baptisia alba,759512,3461850,Plant height vegetative,3106,Plant height vegetative,19,94,cm,0.94,m
6889,Baptisia alba,759512,3461851,Crown (canopy) length: diameter along the longest axis,324,Canopy length; crown length (horizontal diameter along the longest axis),818,80,cm,0.8,m
6889,Baptisia alba,759513,3461855,Crown (canopy) width,325,Canopy width; crown width (diameter perpendicular to first axis),819,63,cm,0.63,m
6889,Baptisia alba,759513,3461853,Plant height vegetative,3106,Plant height vegetative,19,98,cm,0.98,m
6889,Baptisia alba,759513,3461854,Crown (canopy) length: diameter along the longest axis,324,Canopy length; crown length (horizontal diameter along the longest axis),818,70,cm,0.7,m
6889,Baptisia alba,759514,3461859,Crown (canopy) width,325,Canopy width; crown width (diameter perpendicular to first axis),819,124,cm,1.24,m
6889,Baptisia alba,759514,3461856,Plant height generative,3107,Plant height reproductive / generative,503,135,cm,1.35,m
6889,Baptisia alba,759514,3461857,Plant height vegetative,3106,Plant height vegetative,19,124,cm,1.24,m
6889,Baptisia alba,759514,3461858,Crown (canopy) length: diameter along the longest axis,324,Canopy length; crown length (horizontal diameter along the longest axis),818,120,cm,1.2,m
6889,Baptisia alba,969291,6161620,Plant growth form,42,Plant growth form,47,Forbs,,,
6889,Baptisia alba,1334840,9519099,Root tissue density (root dry mass per root volume),82,Root density,276,0.23432836,g cm-3,0.23432836,g/cm3
6889,Baptisia alba,1334840,9519097,"Leaf density (leaf tissue density, leaf dry mass per leaf volume)",48,Leaf tissue density,55,0.27327647,g cm-3,0.27327647,g/cm3
6889,Baptisia alba,1334840,9519091,Leaf photosynthesis rate per leaf area,53,Photosynthesis per leaf area at leaf temperature (A_area),68,2.23,micro mol/m2/s,2.23,micro mol m-2 s-1
6889,Baptisia alba,1334840,9519096,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",3115,SLA: petiole  excluded,6582,174.252276,cm2 g-1,17.4252276,mm2 mg-1
6889,Baptisia alba,1334840,9519092,Stomata conductance per leaf area,45,Stomata conductance to water vapour per leaf area,50,0.0174,mol H2O m-2 s-1,17.4,milli mol m-2 s-1
6889,Baptisia alba,1334840,9519102,Root/shoot ratio,9,Root/shoot ratio,10,0.305183037332367,g/g,0.305183037,g/cm3
6889,Baptisia alba,1334840,9519100,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Shoot dry mass,916,0.2759,g,0.2759,g
6889,Baptisia alba,1334840,9519101,Plant biomass and allometry: Root dry mass per plant,363,Root dry mass per plant,915,0.0842,g,0.0842,g
6889,Baptisia alba,1334840,50947281,Stomata conductance per leaf dry mass,106,stomata conductance per leaf dry mass,1278,,,0.30319896,milli mol g-1 s-1
6889,Baptisia alba,1334840,9519095,Root diameter,83,Root diameter,277,0.3609,mm,0.3609,mm
6889,Baptisia alba,1334840,9519098,"Root length per root dry mass (specific root length, SRL)",1080,Root specific length (root length per dry mass; diameter not specified),1924,41.8023567,m g-1,4180.23567,cm/g
6889,Baptisia alba,1334840,9519093,Leaf photosynthesis: intercellular CO2 concentration,49,Intercellular CO2 concentration (ci),58,181,ppm,181,ppm
6889,Baptisia alba,1334840,50873293,Leaf photosynthesis rate per leaf dry mass,40,Photosynthesis per leaf dry mass (Amass),45,,,0.038858258,micro mol g-1 s-1
6889,Baptisia alba,1334840,9519094,Leaf thickness,46,Leaf thickness,53,0.21,mm,0.21,mm
6889,Baptisia alba,1334841,9519116,Root tissue density (root dry mass per root volume),82,Root density,276,0.42941176,g cm-3,0.42941176,g/cm3
6889,Baptisia alba,1334841,9519114,"Leaf density (leaf tissue density, leaf dry mass per leaf volume)",48,Leaf tissue density,55,0.4973262,g cm-3,0.4973262,g/cm3
6889,Baptisia alba,1334841,9519107,Leaf photosynthesis rate per leaf area,53,Photosynthesis per leaf area at leaf temperature (A_area),68,6.77,micro mol/m2/s,6.77,micro mol m-2 s-1
6889,Baptisia alba,1334841,9519113,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",3115,SLA: petiole  excluded,6582,118.27957,cm2 g-1,11.827957,mm2 mg-1
6889,Baptisia alba,1334841,9519108,Stomata conductance per leaf area,45,Stomata conductance to water vapour per leaf area,50,0.0419,mol H2O m-2 s-1,41.9,milli mol m-2 s-1
6889,Baptisia alba,1334841,9519110,Species tolerance to drought,30,Physiological drought tolerance (Psicrit),1936,3.3,Mpa,,
6889,Baptisia alba,1334841,9519119,Root/shoot ratio,9,Root/shoot ratio,10,0.586831639416703,g/g,0.586831639,g/cm3
6889,Baptisia alba,1334841,9519117,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Shoot dry mass,916,0.4526,g,0.4526,g
6889,Baptisia alba,1334841,9519118,Plant biomass and allometry: Root dry mass per plant,363,Root dry mass per plant,915,0.2656,g,0.2656,g
6889,Baptisia alba,1334841,50947282,Stomata conductance per leaf dry mass,106,stomata conductance per leaf dry mass,1278,,,0.495591398,milli mol g-1 s-1
6889,Baptisia alba,1334841,9519112,Root diameter,83,Root diameter,277,0.3292,mm,0.3292,mm
6889,Baptisia alba,1334841,9519115,"Root length per root dry mass (specific root length, SRL)",1080,Root specific length (root length per dry mass; diameter not specified),1924,27.4462557,m g-1,2744.62557,cm/g
6889,Baptisia alba,1334841,9519109,Leaf photosynthesis: intercellular CO2 concentration,49,Intercellular CO2 concentration (ci),58,125,ppm,125,ppm
6889,Baptisia alba,1334841,50873294,Leaf photosynthesis rate per leaf dry mass,40,Photosynthesis per leaf dry mass (Amass),45,,,0.080075269,micro mol g-1 s-1
6889,Baptisia alba,1334841,9519111,Leaf thickness,46,Leaf thickness,53,0.17,mm,0.17,mm
6889,Baptisia alba,1334842,9519133,Root tissue density (root dry mass per root volume),82,Root density,276,0.16111111,g cm-3,0.16111111,g/cm3
6889,Baptisia alba,1334842,9519131,"Leaf density (leaf tissue density, leaf dry mass per leaf volume)",48,Leaf tissue density,55,0.33115079,g cm-3,0.33115079,g/cm3
6889,Baptisia alba,1334842,9519124,Leaf photosynthesis rate per leaf area,53,Photosynthesis per leaf area at leaf temperature (A_area),68,11.9,micro mol/m2/s,11.9,micro mol m-2 s-1
6889,Baptisia alba,1334842,9519130,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",3115,SLA: petiole  excluded,6582,143.798682,cm2 g-1,14.3798682,mm2 mg-1
6889,Baptisia alba,1334842,9519125,Stomata conductance per leaf area,45,Stomata conductance to water vapour per leaf area,50,0.113,mol H2O m-2 s-1,113,milli mol m-2 s-1
6889,Baptisia alba,1334842,9519127,Species tolerance to drought,30,Physiological drought tolerance (Psicrit),1936,4.7,Mpa,,
6889,Baptisia alba,1334842,9519136,Root/shoot ratio,9,Root/shoot ratio,10,0.617105796513985,g/g,0.617105797,g/cm3
6889,Baptisia alba,1334842,9519134,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Shoot dry mass,916,1.2335,g,1.2335,g
6889,Baptisia alba,1334842,9519135,Plant biomass and allometry: Root dry mass per plant,363,Root dry mass per plant,915,0.7612,g,0.7612,g
6889,Baptisia alba,1334842,50947283,Stomata conductance per leaf dry mass,106,stomata conductance per leaf dry mass,1278,,,1.624925107,milli mol g-1 s-1
6889,Baptisia alba,1334842,9519129,Root diameter,83,Root diameter,277,0.374,mm,0.374,mm
6889,Baptisia alba,1334842,9519132,"Root length per root dry mass (specific root length, SRL)",1080,Root specific length (root length per dry mass; diameter not specified),1924,56.5112732,m g-1,5651.12732,cm/g
6889,Baptisia alba,1334842,9519126,Leaf photosynthesis: intercellular CO2 concentration,49,Intercellular CO2 concentration (ci),58,199,ppm,199,ppm
6889,Baptisia alba,1334842,50873295,Leaf photosynthesis rate per leaf dry mass,40,Photosynthesis per leaf dry mass (Amass),45,,,0.171120432,micro mol g-1 s-1
6889,Baptisia alba,1334842,9519128,Leaf thickness,46,Leaf thickness,53,0.21,mm,0.21,mm
6889,Baptisia alba,1334843,9519150,Root tissue density (root dry mass per root volume),82,Root density,276,0.15467626,g cm-3,0.15467626,g/cm3
6889,Baptisia alba,1334843,9519148,"Leaf density (leaf tissue density, leaf dry mass per leaf volume)",48,Leaf tissue density,55,0.47345133,g cm-3,0.47345133,g/cm3
6889,Baptisia alba,1334843,9519141,Leaf photosynthesis rate per leaf area,53,Photosynthesis per leaf area at leaf temperature (A_area),68,5.49,micro mol/m2/s,5.49,micro mol m-2 s-1
6889,Baptisia alba,1334843,9519147,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",3115,SLA: petiole  excluded,6582,105.607477,cm2 g-1,10.5607477,mm2 mg-1
6889,Baptisia alba,1334843,9519142,Stomata conductance per leaf area,45,Stomata conductance to water vapour per leaf area,50,0.0382,mol H2O m-2 s-1,38.2,milli mol m-2 s-1
6889,Baptisia alba,1334843,9519144,Species tolerance to drought,30,Physiological drought tolerance (Psicrit),1936,3.2,Mpa,,
6889,Baptisia alba,1334843,9519153,Root/shoot ratio,9,Root/shoot ratio,10,0.698239287229529,g/g,0.698239287,g/cm3
6889,Baptisia alba,1334843,9519151,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Shoot dry mass,916,0.9428,g,0.9428,g
6889,Baptisia alba,1334843,9519152,Plant biomass and allometry: Root dry mass per plant,363,Root dry mass per plant,915,0.6583,g,0.6583,g
6889,Baptisia alba,1334843,50947284,Stomata conductance per leaf dry mass,106,stomata conductance per leaf dry mass,1278,,,0.403420562,milli mol g-1 s-1
6889,Baptisia alba,1334843,9519146,Root diameter,83,Root diameter,277,0.4525,mm,0.4525,mm
6889,Baptisia alba,1334843,9519149,"Root length per root dry mass (specific root length, SRL)",1080,Root specific length (root length per dry mass; diameter not specified),1924,40.2319535,m g-1,4023.19535,cm/g
6889,Baptisia alba,1334843,9519143,Leaf photosynthesis: intercellular CO2 concentration,49,Intercellular CO2 concentration (ci),58,151,ppm,151,ppm
6889,Baptisia alba,1334843,50873296,Leaf photosynthesis rate per leaf dry mass,40,Photosynthesis per leaf dry mass (Amass),45,,,0.057978505,micro mol g-1 s-1
6889,Baptisia alba,1334843,9519145,Leaf thickness,46,Leaf thickness,53,0.2,mm,0.2,mm
6889,Baptisia alba,1334844,9519167,Root tissue density (root dry mass per root volume),82,Root density,276,0.16735751,g cm-3,0.16735751,g/cm3
6889,Baptisia alba,1334844,9519165,"Leaf density (leaf tissue density, leaf dry mass per leaf volume)",48,Leaf tissue density,55,0.37121212,g cm-3,0.37121212,g/cm3
6889,Baptisia alba,1334844,9519158,Leaf photosynthesis rate per leaf area,53,Photosynthesis per leaf area at leaf temperature (A_area),68,1.96,micro mol/m2/s,1.96,micro mol m-2 s-1
6889,Baptisia alba,1334844,9519164,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",3115,SLA: petiole  excluded,6582,149.659864,cm2 g-1,14.9659864,mm2 mg-1
6889,Baptisia alba,1334844,9519159,Stomata conductance per leaf area,45,Stomata conductance to water vapour per leaf area,50,0.0313,mol H2O m-2 s-1,31.3,milli mol m-2 s-1
6889,Baptisia alba,1334844,9519161,Species tolerance to drought,30,Physiological drought tolerance (Psicrit),1936,3.1,Mpa,,
6889,Baptisia alba,1334844,9519170,Root/shoot ratio,9,Root/shoot ratio,10,0.859063514140009,g/g,0.859063514,g/cm3
6889,Baptisia alba,1334844,9519168,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Shoot dry mass,916,0.4314,g,0.4314,g
6889,Baptisia alba,1334844,9519169,Plant biomass and allometry: Root dry mass per plant,363,Root dry mass per plant,915,0.3706,g,0.3706,g
6889,Baptisia alba,1334844,50947285,Stomata conductance per leaf dry mass,106,stomata conductance per leaf dry mass,1278,,,0.468435374,milli mol g-1 s-1
6889,Baptisia alba,1334844,9519163,Root diameter,83,Root diameter,277,0.3534,mm,0.3534,mm
6889,Baptisia alba,1334844,9519166,"Root length per root dry mass (specific root length, SRL)",1080,Root specific length (root length per dry mass; diameter not specified),1924,60.8627554,m g-1,6086.27554,cm/g
6889,Baptisia alba,1334844,9519160,Leaf photosynthesis: intercellular CO2 concentration,49,Intercellular CO2 concentration (ci),58,285,ppm,285,ppm
6889,Baptisia alba,1334844,50873297,Leaf photosynthesis rate per leaf dry mass,40,Photosynthesis per leaf dry mass (Amass),45,,,0.029333333,micro mol g-1 s-1
6889,Baptisia alba,1334844,9519162,Leaf thickness,46,Leaf thickness,53,0.18,mm,0.18,mm
6889,Baptisia alba,1334845,9519182,Root tissue density (root dry mass per root volume),82,Root density,276,0.16533333,g cm-3,0.16533333,g/cm3
6889,Baptisia alba,1334845,9519175,Leaf photosynthesis rate per leaf area,53,Photosynthesis per leaf area at leaf temperature (A_area),68,6.76,micro mol/m2/s,6.76,micro mol m-2 s-1
6889,Baptisia alba,1334845,9519176,Stomata conductance per leaf area,45,Stomata conductance to water vapour per leaf area,50,0.0623,mol H2O m-2 s-1,62.3,milli mol m-2 s-1
6889,Baptisia alba,1334845,9519178,Species tolerance to drought,30,Physiological drought tolerance (Psicrit),1936,2,Mpa,,
6889,Baptisia alba,1334845,9519185,Root/shoot ratio,9,Root/shoot ratio,10,0.865458539264141,g/g,0.865458539,g/cm3
6889,Baptisia alba,1334845,9519183,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Shoot dry mass,916,0.5463,g,0.5463,g
6889,Baptisia alba,1334845,9519184,Plant biomass and allometry: Root dry mass per plant,363,Root dry mass per plant,915,0.4728,g,0.4728,g
6889,Baptisia alba,1334845,9519180,Root diameter,83,Root diameter,277,0.3195,mm,0.3195,mm
6889,Baptisia alba,1334845,9519181,"Root length per root dry mass (specific root length, SRL)",1080,Root specific length (root length per dry mass; diameter not specified),1924,75.3271371,m g-1,7532.71371,cm/g
6889,Baptisia alba,1334845,9519177,Leaf photosynthesis: intercellular CO2 concentration,49,Intercellular CO2 concentration (ci),58,205,ppm,205,ppm
6889,Baptisia alba,1334845,9519179,Leaf thickness,46,Leaf thickness,53,0.2,mm,0.2,mm
6889,Baptisia alba,1334846,9519199,Root tissue density (root dry mass per root volume),82,Root density,276,0.20057471,g cm-3,0.20057471,g/cm3
6889,Baptisia alba,1334846,9519197,"Leaf density (leaf tissue density, leaf dry mass per leaf volume)",48,Leaf tissue density,55,0.2922043,g cm-3,0.2922043,g/cm3
6889,Baptisia alba,1334846,9519190,Leaf photosynthesis rate per leaf area,53,Photosynthesis per leaf area at leaf temperature (A_area),68,13.5,micro mol/m2/s,13.5,micro mol m-2 s-1
6889,Baptisia alba,1334846,9519196,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",3115,SLA: petiole  excluded,6582,110.395584,cm2 g-1,11.0395584,mm2 mg-1
6889,Baptisia alba,1334846,9519191,Stomata conductance per leaf area,45,Stomata conductance to water vapour per leaf area,50,0.142,mol H2O m-2 s-1,142,milli mol m-2 s-1
6889,Baptisia alba,1334846,9519194,"Leaf angle (inclination, orientation)",3,Leaf angle,3,80,degrees,,
6889,Baptisia alba,1334846,9519202,Root/shoot ratio,9,Root/shoot ratio,10,0.905876393110436,g/g,0.905876393,g/cm3
